Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-002,L002-P079,8.4232,8.4625,8.6252,8.9046,9.6578,0.7341,-1.6818,-1.6283,-1.4066,-1.026,0.001638,0.00307,0,0
LOT-002,L002-P080,8.6708,8.7773,8.9269,9.0502,9.6578,0.7341,-1.3445,-1.1994,-0.9956,-0.8277,0.004438,0.001895,0,0
LOT-002,L002-P081,8.2383,9.7179,12.6544,18.9793,9.6578,0.7341,-1.9337,0.0819,4.082,12.6979,0.06165,0.064315,0,1
LOT-002,L002-P082,8.7715,8.9382,9.1056,9.5366,9.6578,0.7341,-1.2073,-0.9802,-0.7522,-0.1651,0.006946,0.004156,0,0
LOT-002,L002-P083,9.1704,9.3637,9.663,9.8919,9.6578,0.7341,-0.6639,-0.4006,0.0071,0.3189,0.008054,0.003668,0,0
LOT-002,L002-P084,11.4602,11.5988,11.7889,12.0445,9.6578,0.7341,2.4553,2.6441,2.903,3.2512,0.005775,0.003095,0,0
LOT-002,L002-P085,9.2006,9.4942,9.6871,9.8039,9.6578,0.7341,-0.6228,-0.2229,0.0399,0.199,0.012233,0.002151,0,0
LOT-002,L002-P086,10.0039,10.1274,10.3071,10.7428,9.6578,0.7341,0.4715,0.6397,0.8845,1.478,0.005146,0.004274,0,0
LOT-002,L002-P087,10.3463,10.4772,10.6885,10.9171,9.6578,0.7341,0.9379,1.1162,1.404,1.7154,0.005454,0.003055,0,0
LOT-002,L002-P088,9.9033,10.0153,10.2758,10.3009,9.6578,0.7341,0.3344,0.487,0.8418,0.876,0.004667,0.001983,0,0
LOT-002,L002-P089,8.7348,8.9121,9.3416,9.4898,9.6578,0.7341,-1.2573,-1.0158,-0.4307,-0.2289,0.007388,0.004012,0,0
LOT-002,L002-P090,9.8221,9.7236,9.8866,10.2072,9.6578,0.7341,0.2238,0.0896,0.3117,0.7484,-0.004104,0.003358,0,0
LOT-002,L002-P091,9.9097,10.1442,10.5789,10.8373,9.6578,0.7341,0.3431,0.6626,1.2547,1.6067,0.009771,0.004813,0,0
LOT-002,L002-P092,9.394,9.6487,9.9409,10.1814,9.6578,0.7341,-0.3594,-0.0124,0.3856,0.7133,0.010612,0.003699,0,0
LOT-002,L002-P093,10.1827,10.448,10.815,11.1532,9.6578,0.7341,0.715,1.0764,1.5764,2.0371,0.011054,0.004897,0,0
LOT-002,L002-P094,10.134,10.2844,10.451,10.5821,9.6578,0.7341,0.6487,0.8536,1.0805,1.2591,0.006267,0.002067,0,0
LOT-002,L002-P095,10.0211,10.2034,10.5813,10.8004,9.6578,0.7341,0.4949,0.7432,1.258,1.5565,0.007596,0.004146,0,0
LOT-002,L002-P096,9.6919,9.9322,10.0471,10.3966,9.6578,0.7341,0.0465,0.3738,0.5303,1.0064,0.010012,0.003225,0,0
LOT-002,L002-P097,9.8146,10.0146,10.4223,10.6128,9.6578,0.7341,0.2136,0.486,1.0414,1.3009,0.008333,0.004154,0,0
LOT-002,L002-P098,9.8626,10.0567,10.3475,10.5289,9.6578,0.7341,0.279,0.5434,0.9395,1.1866,0.008087,0.003279,0,0
LOT-002,L002-P099,9.3607,9.5514,9.7314,10.0509,9.6578,0.7341,-0.4047,-0.1449,0.1003,0.5355,0.007946,0.003469,0,0
LOT-002,L002-P100,8.5396,10.2112,14.6581,21.0492,9.6578,0.7341,-1.5232,0.7538,6.8115,15.5175,0.06965,0.075264,0,1
LOT-003,L003-P001,10.1999,10.3378,10.5747,10.5712,9.9961,0.5551,0.3671,0.6156,1.0423,1.036,0.005746,0.001621,0,0
LOT-003,L003-P002,9.6879,10.0184,10.1236,10.1037,9.9961,0.5551,-0.5552,0.0402,0.2297,0.1938,0.013771,0.000592,0,0
LOT-003,L003-P003,10.3562,10.6151,10.9773,11.3084,9.9961,0.5551,0.6487,1.1151,1.7676,2.3641,0.010788,0.004815,0,0
LOT-003,L003-P004,10.357,10.5291,10.9638,11.0567,9.9961,0.5551,0.6502,0.9602,1.7433,1.9106,0.007171,0.003664,0,0
LOT-003,L003-P005,10.4945,10.658,10.8369,10.97,9.9961,0.5551,0.8979,1.1924,1.5147,1.7545,0.006812,0.002167,0,0
LOT-003,L003-P006,9.3014,10.9657,14.4121,20.8008,9.9961,0.5551,-1.2515,1.7467,7.9553,19.4644,0.069346,0.068299,0,1
LOT-003,L003-P007,10.7975,11.005,11.3006,11.5576,9.9961,0.5551,1.4437,1.8175,2.35,2.813,0.008646,0.003837,0,0
LOT-003,L003-P008,10.2446,10.3491,10.6314,10.9563,9.9961,0.5551,0.4477,0.6359,1.1445,1.7298,0.004354,0.004217,0,0
LOT-003,L003-P009,10.2689,10.3948,10.8249,11.0208,9.9961,0.5551,0.4914,0.7182,1.4931,1.846,0.005246,0.004347,0,0
LOT-003,L003-P010,9.2019,10.5838,13.6218,19.4133,9.9961,0.5551,-1.4307,1.0587,6.5316,16.9649,0.057579,0.061316,0,1
LOT-003,L003-P011,9.8424,10.0204,10.2531,10.3842,9.9961,0.5551,-0.2769,0.0438,0.463,0.6992,0.007417,0.002526,0,0
LOT-003,L003-P012,9.1169,9.3577,9.6863,9.9288,9.9961,0.5551,-1.5839,-1.1501,-0.5581,-0.1212,0.010033,0.003966,0,0
LOT-003,L003-P013,9.9827,10.117,10.3407,10.5003,9.9961,0.5551,-0.0241,0.2178,0.6208,0.9083,0.005596,0.002662,0,0
LOT-003,L003-P014,9.9941,10.0814,10.4818,10.7695,9.9961,0.5551,-0.0036,0.1537,0.875,1.3933,0.003638,0.004778,0,0
LOT-003,L003-P015,9.5097,9.6927,9.9157,10.1071,9.9961,0.5551,-0.8762,-0.5466,-0.1448,0.2,0.007625,0.002878,0,0
LOT-003,L003-P016,9.4401,10.8076,14.6866,20.4886,9.9961,0.5551,-1.0016,1.4619,8.4498,18.902,0.056979,0.067229,0,1
LOT-003,L003-P017,9.8401,10.132,10.4745,10.6804,9.9961,0.5551,-0.281,0.2448,0.8618,1.2328,0.012163,0.003808,0,0
LOT-003,L003-P018,9.637,9.8484,10.1666,10.3086,9.9961,0.5551,-0.6469,-0.2661,0.3072,0.563,0.008808,0.003196,0,0
LOT-003,L003-P019,10.6006,10.886,11.1558,11.5633,9.9961,0.5551,1.089,1.6031,2.0892,2.8233,0.011892,0.004703,0,0
LOT-003,L003-P020,9.6135,9.764,10.0344,10.1313,9.9961,0.5551,-0.6892,-0.4181,0.069,0.2436,0.006271,0.002551,0,0
LOT-003,L003-P021,9.7023,9.8803,10.3446,10.7173,9.9961,0.5551,-0.5293,-0.2086,0.6278,1.2992,0.007417,0.005812,0,0
LOT-003,L003-P022,10.2383,10.3281,10.6345,10.7843,9.9961,0.5551,0.4363,0.5981,1.1501,1.4199,0.003742,0.003168,0,0
LOT-003,L003-P023,10.1136,11.1712,14.5965,20.6354,9.9961,0.5551,0.2117,2.1169,8.2875,19.1665,0.044067,0.065724,0,1
LOT-003,L003-P024,9.7279,10.0338,10.1612,10.2148,9.9961,0.5551,-0.4832,0.0679,0.2974,0.394,0.012746,0.001257,0,0
LOT-003,L003-P025,9.1291,9.4693,9.7087,10.0868,9.9961,0.5551,-1.5619,-0.949,-0.5177,0.1634,0.014175,0.004288,0,0
LOT-003,L003-P026,9.9003,10.151,10.4662,10.5086,9.9961,0.5551,-0.1726,0.279,0.8469,0.9233,0.010446,0.002483,0,0
LOT-003,L003-P027,10.2919,10.3716,10.7593,11.037,9.9961,0.5551,0.5329,0.6765,1.3749,1.8752,0.003321,0.004621,0,0
LOT-003,L003-P028,10.2703,10.4712,10.6662,10.799,9.9961,0.5551,0.494,0.8559,1.2072,1.4464,0.008371,0.002276,0,0
LOT-003,L003-P029,10.1758,10.3325,10.4175,10.6124,9.9961,0.5551,0.3237,0.606,0.7591,1.1103,0.006529,0.001944,0,0
LOT-003,L003-P030,10.4245,10.3766,10.7415,10.7675,9.9961,0.5551,0.7718,0.6855,1.3428,1.3897,-0.001996,0.002715,0,0
LOT-003,L003-P031,10.2039,10.3769,10.7076,10.7831,9.9961,0.5551,0.3743,0.686,1.2818,1.4178,0.007208,0.002821,0,0
LOT-003,L003-P032,9.7365,9.9442,10.1895,10.4372,9.9961,0.5551,-0.4677,-0.0935,0.3484,0.7946,0.008654,0.003424,0,0
LOT-003,L003-P033,8.8331,9.0334,9.2575,9.5809,9.9961,0.5551,-2.0951,-1.7343,-1.3306,-0.748,0.008346,0.003802,0,0
LOT-003,L003-P034,10.8292,11.0772,11.2923,11.4574,9.9961,0.5551,1.5008,1.9476,2.3351,2.6325,0.010333,0.00264,0,0
LOT-003,L003-P035,10.4663,11.7409,15.9293,21.7491,9.9961,0.5551,0.8471,3.1432,10.6885,21.1728,0.053108,0.069501,0,1
LOT-003,L003-P036,10.6747,10.8304,11.1184,11.2857,9.9961,0.5551,1.2225,1.503,2.0218,2.3232,0.006487,0.003162,0,0
LOT-003,L003-P037,9.6903,11.0214,15.3946,18.5324,9.9961,0.5551,-0.5509,1.8471,9.7253,15.3779,0.055462,0.05216,0,1
LOT-003,L003-P038,10.4028,10.5763,10.8342,10.8344,9.9961,0.5551,0.7327,1.0452,1.5098,1.5102,0.007229,0.001792,0,0
LOT-003,L003-P039,10.0734,11.7414,15.1508,19.9554,9.9961,0.5551,0.1393,3.1441,9.2861,17.9415,0.0695,0.057042,0,1
LOT-003,L003-P040,10.2473,10.3576,10.648,10.7541,9.9961,0.5551,0.4525,0.6512,1.1744,1.3655,0.004596,0.002753,0,0
LOT-003,L003-P041,10.3537,10.4838,10.9252,11.1062,9.9961,0.5551,0.6442,0.8786,1.6738,1.9998,0.005421,0.004322,0,0
LOT-003,L003-P042,10.1168,10.2943,10.7447,11.041,9.9961,0.5551,0.2174,0.5372,1.3486,1.8824,0.007396,0.005185,0,0
LOT-003,L003-P043,10.1669,10.4353,10.804,11.0679,9.9961,0.5551,0.3077,0.7912,1.4554,1.9308,0.011183,0.004393,0,0
LOT-003,L003-P044,9.3616,9.4799,9.7596,10.0601,9.9961,0.5551,-1.143,-0.9299,-0.426,0.1153,0.004929,0.004029,0,0
LOT-003,L003-P045,9.856,10.1651,10.4605,10.636,9.9961,0.5551,-0.2524,0.3044,0.8366,1.1528,0.012879,0.00327,0,0
LOT-003,L003-P046,10.5313,10.795,11.102,11.3742,9.9961,0.5551,0.9642,1.4392,1.9923,2.4826,0.010988,0.004022,0,0
LOT-003,L003-P047,10.3488,10.5168,10.7794,10.9621,9.9961,0.5551,0.6354,0.938,1.4111,1.7402,0.007,0.003092,0,0
LOT-003,L003-P048,10.0047,10.0825,10.1681,10.2796,9.9961,0.5551,0.0155,0.1556,0.3099,0.5107,0.003242,0.001369,0,0
LOT-003,L003-P049,10.8579,10.9868,11.1045,11.4687,9.9961,0.5551,1.5525,1.7847,1.9968,2.6529,0.005371,0.003347,0,0
LOT-003,L003-P050,10.5566,10.5567,10.7384,10.9443,9.9961,0.5551,1.0097,1.0099,1.3372,1.7082,4e-06,0.002692,0,0
LOT-003,L003-P051,10.6212,10.69,10.7755,11.0778,9.9961,0.5551,1.1261,1.25,1.4041,1.9487,0.002867,0.002693,0,0
LOT-003,L003-P052,11.3504,11.5848,11.8924,12.0671,9.9961,0.5551,2.4397,2.862,3.4161,3.7309,0.009767,0.003349,0,0
LOT-003,L003-P053,10.2137,10.3334,10.5554,10.5861,9.9961,0.5551,0.392,0.6076,1.0076,1.0629,0.004987,0.001755,0,0
LOT-003,L003-P054,9.9415,10.1992,10.3874,10.3962,9.9961,0.5551,-0.0984,0.3659,0.7049,0.7208,0.010737,0.001368,0,0
LOT-003,L003-P055,10.2164,10.3172,10.6613,10.763,9.9961,0.5551,0.3969,0.5785,1.1983,1.3816,0.0042,0.003096,0,0
LOT-003,L003-P056,9.8714,9.9739,10.279,10.6636,9.9961,0.5551,-0.2246,-0.04,0.5096,1.2025,0.004271,0.00479,0,0
LOT-003,L003-P057,10.1195,10.172,10.4661,10.6641,9.9961,0.5551,0.2223,0.3169,0.8467,1.2034,0.002188,0.003417,0,0
LOT-003,L003-P058,10.3028,10.4365,10.6928,10.94,9.9961,0.5551,0.5525,0.7934,1.2551,1.7004,0.005571,0.003497,0,0
LOT-003,L003-P059,10.0734,10.2573,10.5113,10.6411,9.9961,0.5551,0.1393,0.4705,0.9281,1.162,0.007663,0.002665,0,0
LOT-003,L003-P060,9.6281,9.9001,10.12,10.2925,9.9961,0.5551,-0.6629,-0.1729,0.2232,0.534,0.011333,0.002725,0,0
LOT-003,L003-P061,10.4132,10.5357,10.8752,11.0457,9.9961,0.5551,0.7514,0.9721,1.5837,1.8908,0.005104,0.003542,0,0
LOT-003,L003-P062,10.6887,10.8879,11.0597,11.4819,9.9961,0.5551,1.2477,1.6066,1.9161,2.6766,0.0083,0.004125,0,0
LOT-003,L003-P063,9.309,9.5397,9.8311,10.0125,9.9961,0.5551,-1.2378,-0.8222,-0.2972,0.0295,0.009613,0.003283,0,0
LOT-003,L003-P064,9.924,11.366,15.0802,19.9936,9.9961,0.5551,-0.1299,2.4678,9.1589,18.0103,0.060083,0.059914,0,1
LOT-003,L003-P065,10.8063,10.8514,11.1329,11.3327,9.9961,0.5551,1.4596,1.5408,2.0479,2.4079,0.001879,0.003342,0,0
LOT-003,L003-P066,9.55,9.8611,10.2789,10.4235,9.9961,0.5551,-0.8036,-0.2432,0.5095,0.77,0.012962,0.003906,0,0
LOT-003,L003-P067,10.1641,10.3014,10.3891,10.6454,9.9961,0.5551,0.3026,0.55,0.708,1.1697,0.005721,0.002389,0,0
LOT-003,L003-P068,9.6732,10.6999,13.9099,17.1528,9.9961,0.5551,-0.5817,1.2679,7.0506,12.8926,0.042779,0.044812,0,1
LOT-003,L003-P069,9.4328,9.6315,9.7259,9.959,9.9961,0.5551,-1.0148,-0.6568,-0.4868,-0.0668,0.008279,0.002274,0,0
LOT-003,L003-P070,10.4588,10.545,10.6716,10.9411,9.9961,0.5551,0.8335,0.9888,1.2169,1.7024,0.003592,0.002751,0,0
LOT-003,L003-P071,11.0766,11.2002,11.4446,11.7005,9.9961,0.5551,1.9465,2.1692,2.6094,3.0704,0.00515,0.003474,0,0
LOT-003,L003-P072,10.0383,10.139,10.452,10.5605,9.9961,0.5551,0.076,0.2574,0.8213,1.0168,0.004196,0.002927,0,0
LOT-003,L003-P073,10.0412,10.1624,10.536,10.8451,9.9961,0.5551,0.0812,0.2996,0.9726,1.5295,0.00505,0.004741,0,0
LOT-003,L003-P074,10.3342,10.4715,10.5808,10.7881,9.9961,0.5551,0.6091,0.8564,1.0533,1.4268,0.005721,0.002199,0,0
LOT-003,L003-P075,10.4291,10.7947,11.084,11.3032,9.9961,0.5551,0.78,1.4387,1.9598,2.3547,0.015233,0.003531,0,0
LOT-003,L003-P076,9.8245,10.0448,10.353,10.446,9.9961,0.5551,-0.3091,0.0877,0.6429,0.8105,0.009179,0.002786,0,0
LOT-003,L003-P077,9.5022,9.5353,9.8361,9.9258,9.9961,0.5551,-0.8897,-0.8301,-0.2882,-0.1266,0.001379,0.002712,0,0
LOT-003,L003-P078,8.801,9.0479,9.3011,9.5262,9.9961,0.5551,-2.1529,-1.7082,-1.252,-0.8465,0.010288,0.003322,0,0
LOT-003,L003-P079,9.9952,10.1818,10.4219,10.7138,9.9961,0.5551,-0.0016,0.3345,0.7671,1.2929,0.007775,0.003694,0,0
LOT-003,L003-P080,9.835,10.0604,10.3704,10.5197,9.9961,0.5551,-0.2902,0.1158,0.6743,0.9433,0.009392,0.00319,0,0
LOT-003,L003-P081,9.8649,10.0878,10.248,10.4508,9.9961,0.5551,-0.2364,0.1652,0.4538,0.8191,0.009287,0.002521,0,0
LOT-003,L003-P082,9.991,10.153,10.4228,10.8693,9.9961,0.5551,-0.0092,0.2827,0.7687,1.573,0.00675,0.004974,0,0
LOT-003,L003-P083,9.8295,10.0103,10.1291,10.2226,9.9961,0.5551,-0.3001,0.0256,0.2396,0.408,0.007533,0.001474,0,0
LOT-003,L003-P084,9.8267,10.0473,10.3027,10.3224,9.9961,0.5551,-0.3052,0.0922,0.5523,0.5878,0.009192,0.00191,0,0
LOT-003,L003-P085,9.6372,9.7421,9.9777,10.0567,9.9961,0.5551,-0.6466,-0.4576,-0.0331,0.1092,0.004371,0.002185,0,0
LOT-003,L003-P086,10.3291,10.4318,10.7235,10.8547,9.9961,0.5551,0.5999,0.7849,1.3104,1.5467,0.004279,0.002937,0,0
LOT-003,L003-P087,9.9613,10.1532,10.3695,10.5082,9.9961,0.5551,-0.0627,0.283,0.6727,0.9225,0.007996,0.002465,0,0
LOT-003,L003-P088,9.8282,10.0095,10.1866,10.2332,9.9961,0.5551,-0.3025,0.0241,0.3432,0.4271,0.007554,0.001553,0,0
LOT-003,L003-P089,10.5026,10.4783,10.8217,10.885,9.9961,0.5551,0.9124,0.8687,1.4873,1.6013,-0.001012,0.002824,0,0
LOT-003,L003-P090,9.8713,10.148,10.3663,10.6542,9.9961,0.5551,-0.2248,0.2736,0.6669,1.1856,0.011529,0.003515,0,0
LOT-003,L003-P091,42.0746,54.8881,65.1759,83.1516,9.9961,0.5551,57.7887,80.8719,99.4052,131.788,0.533896,0.196274,1,1
LOT-003,L003-P092,10.4192,10.6079,10.746,10.8466,9.9961,0.5551,0.7622,1.1021,1.3509,1.5322,0.007863,0.001658,0,0
LOT-003,L003-P093,9.9789,10.2547,10.4888,10.6861,9.9961,0.5551,-0.031,0.4659,0.8876,1.243,0.011492,0.002996,0,0
LOT-003,L003-P094,9.478,9.7515,9.9152,9.8849,9.9961,0.5551,-0.9333,-0.4406,-0.1457,-0.2003,0.011396,0.000926,0,0
LOT-003,L003-P095,9.7491,10.0468,10.2759,10.409,9.9961,0.5551,-0.445,0.0913,0.5041,0.7438,0.012404,0.002515,0,0
LOT-003,L003-P096,10.5734,10.6254,10.8347,11.0259,9.9961,0.5551,1.04,1.1337,1.5107,1.8552,0.002167,0.002781,0,0
LOT-003,L003-P097,10.5075,10.7469,11.0268,11.357,9.9961,0.5551,0.9213,1.3525,1.8568,2.4516,0.009975,0.004237,0,0
LOT-003,L003-P098,10.8629,12.1813,14.9816,20.5627,9.9961,0.5551,1.5615,3.9366,8.9813,19.0355,0.054933,0.058204,0,1
LOT-003,L003-P099,9.869,10.0562,10.3299,10.4844,9.9961,0.5551,-0.229,0.1083,0.6013,0.8797,0.0078,0.002974,0,0
LOT-003,L003-P100,9.2483,10.398,14.4473,19.7621,9.9961,0.5551,-1.3471,0.724,8.0187,17.5932,0.047904,0.065028,0,1
LOT-004,L004-P001,9.6064,9.8813,10.2032,10.5028,10.0891,0.4968,-0.9716,-0.4183,0.2297,0.8327,0.011454,0.004316,0,0
LOT-004,L004-P002,9.7131,9.7929,9.9927,10.2208,10.0891,0.4968,-0.7568,-0.5962,-0.194,0.2651,0.003325,0.002972,0,0
LOT-004,L004-P003,9.6293,9.8457,10.3122,10.4479,10.0891,0.4968,-0.9255,-0.4899,0.4491,0.7222,0.009017,0.004182,0,0
LOT-004,L004-P004,10.5501,10.8465,11.2764,11.551,10.0891,0.4968,0.9279,1.5246,2.3899,2.9426,0.01235,0.004892,0,0
LOT-004,L004-P005,10.3839,10.5347,10.7008,10.7963,10.0891,0.4968,0.5934,0.8969,1.2313,1.4235,0.006283,0.001817,0,0
LOT-004,L004-P006,9.1122,9.3386,9.6033,9.755,10.0891,0.4968,-1.9664,-1.5107,-0.9779,-0.6725,0.009433,0.002892,0,0
LOT-004,L004-P007,9.9244,10.129,10.4606,10.7466,10.0891,0.4968,-0.3315,0.0803,0.7478,1.3235,0.008525,0.004289,0,0
LOT-004,L004-P008,9.7994,10.0464,10.2151,10.5364,10.0891,0.4968,-0.5831,-0.086,0.2536,0.9004,0.010292,0.003403,0,0
LOT-004,L004-P009,10.0195,10.2526,10.6199,10.838,10.0891,0.4968,-0.1401,0.3291,1.0684,1.5074,0.009712,0.004065,0,0
LOT-004,L004-P010,9.4448,9.6173,9.8587,10.14,10.0891,0.4968,-1.2969,-0.9497,-0.4638,0.1025,0.007187,0.00363,0,0
LOT-004,L004-P011,10.3762,10.6553,10.9074,11.1383,10.0891,0.4968,0.5779,1.1397,1.6471,2.1119,0.011629,0.003354,0,0
LOT-004,L004-P012,10.9348,10.9628,11.2207,11.6018,10.0891,0.4968,1.7023,1.7587,2.2778,3.0449,0.001167,0.004438,0,0
LOT-004,L004-P013,10.3989,10.6821,10.9994,11.1855,10.0891,0.4968,0.6236,1.1936,1.8323,2.2069,0.0118,0.003496,0,0
LOT-004,L004-P014,39.1935,54.4582,79.3353,93.6164,10.0891,0.4968,58.5837,89.3098,139.3845,168.1306,0.636029,0.271932,1,1
LOT-004,L004-P015,9.4809,9.6144,9.9233,10.2903,10.0891,0.4968,-1.2242,-0.9555,-0.3337,0.405,0.005562,0.004694,0,0
LOT-004,L004-P016,10.2852,10.424,10.563,10.7908,10.0891,0.4968,0.3947,0.6741,0.9539,1.4124,0.005783,0.002547,0,0
LOT-004,L004-P017,47.9368,56.29,77.476,94.133,10.0891,0.4968,76.183,92.997,135.6419,169.1705,0.34805,0.262799,1,1
LOT-004,L004-P018,10.8118,10.8759,11.0152,11.1698,10.0891,0.4968,1.4547,1.5837,1.8641,2.1753,0.002671,0.002041,0,0
LOT-004,L004-P019,9.6816,9.9997,10.2097,10.4322,10.0891,0.4968,-0.8202,-0.18,0.2428,0.6906,0.013254,0.003003,0,0
LOT-004,L004-P020,10.5524,10.8669,11.0418,11.3585,10.0891,0.4968,0.9326,1.5656,1.9177,2.5552,0.013104,0.003414,0,0
LOT-004,L004-P021,9.8044,11.1926,14.6546,19.9027,10.0891,0.4968,-0.5731,2.2212,9.1898,19.7536,0.057842,0.060487,0,1
LOT-004,L004-P022,10.8552,12.2159,15.9229,21.2905,10.0891,0.4968,1.5421,4.281,11.7428,22.5471,0.056696,0.063018,0,1
LOT-004,L004-P023,11.0857,11.328,11.5229,11.6411,10.0891,0.4968,2.006,2.4938,2.8861,3.124,0.010096,0.002174,0,0
LOT-004,L004-P024,10.0874,11.2217,15.2915,20.7683,10.0891,0.4968,-0.0034,2.2798,10.4718,21.496,0.047262,0.066296,0,1
LOT-004,L004-P025,8.7112,8.9553,9.1621,9.2735,10.0891,0.4968,-2.7736,-2.2822,-1.8659,-1.6417,0.010171,0.00221,0,0
LOT-004,L004-P026,10.048,10.2183,10.6196,10.8827,10.0891,0.4968,-0.0827,0.2601,1.0678,1.5974,0.007096,0.004614,0,0
LOT-004,L004-P027,10.1834,10.4096,10.8457,10.9381,10.0891,0.4968,0.1898,0.6451,1.5229,1.7089,0.009425,0.00367,0,0
LOT-004,L004-P028,9.9766,10.0798,10.2926,10.6015,10.0891,0.4968,-0.2264,-0.0187,0.4096,1.0314,0.0043,0.003623,0,0
LOT-004,L004-P029,9.4664,9.6743,9.7832,9.8658,10.0891,0.4968,-1.2534,-0.8349,-0.6157,-0.4495,0.008663,0.00133,0,0
LOT-004,L004-P030,10.1591,11.2578,15.6392,19.5467,10.0891,0.4968,0.1409,2.3525,11.1717,19.037,0.045779,0.057562,0,1
LOT-004,L004-P031,9.2105,9.4316,9.6284,9.7114,10.0891,0.4968,-1.7685,-1.3235,-0.9273,-0.7603,0.009212,0.001943,0,0
LOT-004,L004-P032,8.6622,8.8586,9.0708,8.9836,10.0891,0.4968,-2.8722,-2.4769,-2.0497,-2.2252,0.008183,0.000868,0,0
LOT-004,L004-P033,10.0092,10.141,10.4379,10.538,10.0891,0.4968,-0.1608,0.1045,0.7021,0.9036,0.005492,0.002757,0,0
LOT-004,L004-P034,10.239,10.4473,10.7095,10.8118,10.0891,0.4968,0.3017,0.721,1.2488,1.4547,0.008679,0.002531,0,0
LOT-004,L004-P035,9.6457,9.8076,10.0943,10.3857,10.0891,0.4968,-0.8925,-0.5666,0.0105,0.597,0.006746,0.004015,0,0
LOT-004,L004-P036,9.6901,9.828,10.0766,10.2868,10.0891,0.4968,-0.8031,-0.5256,-0.0252,0.3979,0.005746,0.003186,0,0
LOT-004,L004-P037,9.5272,9.7662,9.988,10.1947,10.0891,0.4968,-1.131,-0.65,-0.2035,0.2126,0.009958,0.002976,0,0
LOT-004,L004-P038,10.3454,10.5167,10.7063,10.9947,10.0891,0.4968,0.5159,0.8607,1.2424,1.8229,0.007138,0.003319,0,0
LOT-004,L004-P039,9.6325,9.876,10.0006,10.2299,10.0891,0.4968,-0.9191,-0.4289,-0.1781,0.2834,0.010146,0.002458,0,0
LOT-004,L004-P040,9.4152,9.6015,9.8863,10.0055,10.0891,0.4968,-1.3565,-0.9815,-0.4082,-0.1683,0.007762,0.002806,0,0
LOT-004,L004-P041,9.9325,10.0537,10.2227,10.4427,10.0891,0.4968,-0.3152,-0.0713,0.2689,0.7118,0.00505,0.002701,0,0
LOT-004,L004-P042,10.6597,10.8161,11.0813,11.3193,10.0891,0.4968,1.1486,1.4634,1.9972,2.4762,0.006517,0.003494,0,0
LOT-004,L004-P043,10.9891,12.2474,15.7167,19.297,10.0891,0.4968,1.8116,4.3444,11.3277,18.5344,0.052429,0.048956,0,1
LOT-004,L004-P044,10.306,10.5583,10.572,10.671,10.0891,0.4968,0.4366,0.9444,0.972,1.1713,0.010512,0.000783,0,0
LOT-004,L004-P045,9.736,9.9219,10.3116,10.5173,10.0891,0.4968,-0.7107,-0.3366,0.4479,0.8619,0.007746,0.004135,0,0
LOT-004,L004-P046,9.7682,9.8842,10.086,10.1906,10.0891,0.4968,-0.6459,-0.4124,-0.0062,0.2043,0.004833,0.002128,0,0
LOT-004,L004-P047,9.3707,9.5583,9.7722,10.0234,10.0891,0.4968,-1.4461,-1.0684,-0.6379,-0.1322,0.007817,0.00323,0,0
LOT-004,L004-P048,10.5278,10.7016,10.9336,11.4529,10.0891,0.4968,0.8831,1.2329,1.6999,2.7452,0.007242,0.005217,0,0
LOT-004,L004-P049,10.605,10.8254,11.2064,11.3495,10.0891,0.4968,1.0384,1.4821,2.249,2.537,0.009183,0.00364,0,0
LOT-004,L004-P050,10.1454,10.2103,10.5522,10.6854,10.0891,0.4968,0.1133,0.244,0.9322,1.2003,0.002704,0.003299,0,0
LOT-004,L004-P051,10.6794,10.9023,11.2288,11.4097,10.0891,0.4968,1.1882,1.6369,2.2941,2.6582,0.009288,0.003524,0,0
LOT-004,L004-P052,10.3299,10.4422,10.6279,10.9308,10.0891,0.4968,0.4847,0.7107,1.0845,1.6942,0.004679,0.003393,0,0
LOT-004,L004-P053,9.9572,10.1759,10.3712,10.5196,10.0891,0.4968,-0.2655,0.1747,0.5678,0.8665,0.009113,0.002387,0,0
LOT-004,L004-P054,9.6146,9.8285,10.2847,10.378,10.0891,0.4968,-0.9551,-0.5246,0.3937,0.5815,0.008913,0.003816,0,0
LOT-004,L004-P055,10.1842,11.4895,15.9237,20.3859,10.0891,0.4968,0.1914,2.8188,11.7444,20.7262,0.054387,0.061781,0,1
LOT-004,L004-P056,10.2089,10.4808,10.8741,10.9552,10.0891,0.4968,0.2411,0.7884,1.5801,1.7434,0.011329,0.003294,0,0
LOT-004,L004-P057,44.5158,57.7898,78.5801,111.0561,10.0891,0.4968,69.2969,96.0159,137.8643,203.2347,0.553083,0.369905,1,1
LOT-004,L004-P058,9.9623,11.4938,14.3686,20.3722,10.0891,0.4968,-0.2552,2.8275,8.6141,20.6987,0.063812,0.061656,0,1
LOT-004,L004-P059,10.9873,11.1953,11.4149,11.4194,10.0891,0.4968,1.808,2.2267,2.6687,2.6777,0.008667,0.001556,0,0
