Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-028,LOT028-P020,8.0909,8.1894,8.3565,8.5354,8.95,0.45,-1.9091,-1.6902,-1.3189,-0.9213,0.004104,0.002403,0,0
LOT-028,LOT028-P021,8.9064,9.2124,9.4693,9.7113,8.95,0.45,-0.0969,0.5831,1.154,1.6918,0.01275,0.003465,0,0
LOT-028,LOT028-P022,8.6234,8.7399,8.9582,9.1136,8.95,0.45,-0.7258,-0.4669,0.0182,0.3636,0.004854,0.002595,0,0
LOT-028,LOT028-P023,9.7741,9.9522,10.2675,10.5012,8.95,0.45,1.8313,2.2271,2.9278,3.4471,0.007421,0.003813,0,0
LOT-028,LOT028-P024,9.247,9.411,9.5533,9.6645,8.95,0.45,0.66,1.0244,1.3407,1.5878,0.006833,0.00176,0,0
LOT-028,LOT028-P025,8.6578,8.8475,9.157,9.4494,8.95,0.45,-0.6493,-0.2278,0.46,1.1098,0.007904,0.00418,0,0
LOT-028,LOT028-P026,8.9554,10.7028,15.01,22.5271,8.95,0.45,0.012,3.8951,13.4667,30.1713,0.072808,0.082113,0,1
LOT-028,LOT028-P027,8.6932,8.7887,9.2015,9.2787,8.95,0.45,-0.5707,-0.3584,0.5589,0.7304,0.003979,0.003403,0,0
LOT-028,LOT028-P028,9.068,9.3414,9.6417,9.8661,8.95,0.45,0.2622,0.8698,1.5371,2.0358,0.011392,0.003644,0,0
LOT-028,LOT028-P029,8.9991,10.3124,14.4752,22.1539,8.95,0.45,0.1091,3.0276,12.2782,29.342,0.054721,0.082233,0,1
LOT-028,LOT028-P030,8.7142,8.9185,9.1943,9.1753,8.95,0.45,-0.524,-0.07,0.5429,0.5007,0.008512,0.001783,0,0
LOT-028,LOT028-P031,9.0891,9.2578,9.3657,9.5222,8.95,0.45,0.3091,0.684,0.9238,1.2716,0.007029,0.001836,0,0
LOT-028,LOT028-P032,9.0501,9.2104,9.3486,9.6911,8.95,0.45,0.2224,0.5787,0.8858,1.6469,0.006679,0.003338,0,0
LOT-028,LOT028-P033,9.4534,10.4036,14.7485,21.9105,8.95,0.45,1.1187,3.2302,12.8856,28.8011,0.039592,0.079909,0,1
LOT-028,LOT028-P034,8.8338,9.0826,9.2658,9.5479,8.95,0.45,-0.2582,0.2947,0.7018,1.3287,0.010367,0.003231,0,0
LOT-028,LOT028-P035,9.4094,9.6539,9.8531,9.9813,8.95,0.45,1.0209,1.5642,2.0069,2.2918,0.010188,0.002274,0,0
LOT-028,LOT028-P036,8.3479,8.5146,8.8071,9.0719,8.95,0.45,-1.338,-0.9676,-0.3176,0.2709,0.006946,0.00387,0,0
LOT-028,LOT028-P037,8.6164,8.8281,8.9923,9.1841,8.95,0.45,-0.7413,-0.2709,0.094,0.5202,0.008821,0.002472,0,0
LOT-028,LOT028-P038,9.4664,9.6954,9.8357,9.949,8.95,0.45,1.1476,1.6564,1.9682,2.22,0.009542,0.001761,0,0
LOT-028,LOT028-P039,9.5286,9.6837,9.9964,10.1969,8.95,0.45,1.2858,1.6304,2.3253,2.7709,0.006462,0.003564,0,0
LOT-028,LOT028-P040,9.122,9.3077,9.6105,9.9032,8.95,0.45,0.3822,0.7949,1.4678,2.1182,0.007738,0.004135,0,0
LOT-028,LOT028-P041,8.83,8.9385,9.1407,9.3598,8.95,0.45,-0.2667,-0.0256,0.4238,0.9107,0.004521,0.002926,0,0
LOT-028,LOT028-P042,8.8644,9.0839,9.3806,9.6226,8.95,0.45,-0.1902,0.2976,0.9569,1.4947,0.009146,0.003741,0,0
LOT-028,LOT028-P043,8.587,8.7716,9.1591,9.3388,8.95,0.45,-0.8067,-0.3964,0.4647,0.864,0.007692,0.003939,0,0
LOT-028,LOT028-P044,8.427,8.5196,8.8269,8.996,8.95,0.45,-1.1622,-0.9564,-0.2736,0.1022,0.003858,0.003308,0,0
LOT-028,LOT028-P045,9.714,9.9243,10.0871,10.3251,8.95,0.45,1.6978,2.1651,2.5269,3.0558,0.008763,0.002783,0,0
LOT-028,LOT028-P046,8.8634,8.9346,9.0501,9.35,8.95,0.45,-0.1924,-0.0342,0.2224,0.8889,0.002967,0.002885,0,0
LOT-028,LOT028-P047,8.8348,9.0246,9.2647,9.4702,8.95,0.45,-0.256,0.1658,0.6993,1.156,0.007908,0.003094,0,0
LOT-028,LOT028-P048,9.8939,10.0789,10.3273,10.4849,8.95,0.45,2.0976,2.5087,3.0607,3.4109,0.007708,0.002819,0,0
LOT-028,LOT028-P049,8.3451,10.0439,14.717,20.1036,8.95,0.45,-1.3442,2.4309,12.8156,24.7858,0.070783,0.069859,0,1
LOT-028,LOT028-P050,9.6528,9.7818,10.0496,10.341,8.95,0.45,1.5618,1.8484,2.4436,3.0911,0.005375,0.003883,0,0
LOT-028,LOT028-P051,42.3311,60.2135,75.503,113.9899,8.95,0.45,74.1802,113.9189,147.8956,233.422,0.7451,0.373447,1,1
LOT-028,LOT028-P052,8.8559,9.0502,9.4331,9.5184,8.95,0.45,-0.2091,0.2227,1.0736,1.2631,0.008096,0.003251,0,0
LOT-028,LOT028-P053,9.9241,10.1234,10.4082,10.5806,8.95,0.45,2.1647,2.6076,3.2404,3.6236,0.008304,0.003175,0,0
LOT-028,LOT028-P054,9.1044,9.2851,9.5338,9.7596,8.95,0.45,0.3431,0.7447,1.2973,1.7991,0.007529,0.003295,0,0
LOT-028,LOT028-P055,8.7944,8.968,9.1283,9.3842,8.95,0.45,-0.3458,0.04,0.3962,0.9649,0.007233,0.00289,0,0
LOT-028,LOT028-P056,8.9544,9.0933,9.3358,9.6583,8.95,0.45,0.0098,0.3184,0.8573,1.574,0.005787,0.003924,0,0
LOT-028,LOT028-P057,8.8193,8.9518,9.1532,9.2388,8.95,0.45,-0.2904,0.004,0.4516,0.6418,0.005521,0.001993,0,0
LOT-028,LOT028-P058,9.3735,9.5261,9.7175,9.9831,8.95,0.45,0.9411,1.2802,1.7056,2.2958,0.006358,0.003174,0,0
LOT-028,LOT028-P059,8.2388,9.3075,14.8844,21.0491,8.95,0.45,-1.5804,0.7944,13.1876,26.8869,0.044529,0.081539,0,1
LOT-028,LOT028-P060,8.6146,8.7753,8.9228,9.1099,8.95,0.45,-0.7453,-0.3882,-0.0604,0.3553,0.006696,0.002324,0,0
LOT-028,LOT028-P061,9.417,9.7068,10.0023,10.1732,8.95,0.45,1.0378,1.6818,2.3384,2.7182,0.012075,0.003239,0,0
LOT-028,LOT028-P062,9.2482,9.4726,9.6853,9.8613,8.95,0.45,0.6627,1.1613,1.634,2.0251,0.00935,0.002699,0,0
LOT-028,LOT028-P063,8.8723,9.0438,9.3292,9.5639,8.95,0.45,-0.1727,0.2084,0.8427,1.3642,0.007146,0.003612,0,0
LOT-028,LOT028-P064,8.9523,9.1188,9.3641,9.4955,8.95,0.45,0.0051,0.3751,0.9202,1.2122,0.006938,0.002616,0,0
LOT-028,LOT028-P065,8.3365,8.5148,8.728,8.9542,8.95,0.45,-1.3633,-0.9671,-0.4933,0.0093,0.007429,0.003051,0,0
LOT-028,LOT028-P066,9.9571,10.154,10.339,10.4982,8.95,0.45,2.238,2.6756,3.0867,3.4404,0.008204,0.00239,0,0
LOT-028,LOT028-P067,8.7502,8.91,9.1592,9.3578,8.95,0.45,-0.444,-0.0889,0.4649,0.9062,0.006658,0.00311,0,0
LOT-028,LOT028-P068,10.0039,10.2828,10.6287,10.7406,8.95,0.45,2.342,2.9618,3.7304,3.9791,0.011621,0.003179,0,0
LOT-028,LOT028-P069,8.6079,8.7648,9.0387,9.2662,8.95,0.45,-0.7602,-0.4116,0.1971,0.7027,0.006537,0.003482,0,0
LOT-028,LOT028-P070,9.531,9.7205,9.9546,10.1616,8.95,0.45,1.2911,1.7122,2.2324,2.6924,0.007896,0.003063,0,0
LOT-028,LOT028-P071,9.5268,9.6698,9.9733,10.1442,8.95,0.45,1.2818,1.5996,2.274,2.6538,0.005958,0.003294,0,0
LOT-028,LOT028-P072,8.7251,8.8066,9.1402,9.5005,8.95,0.45,-0.4998,-0.3187,0.4227,1.2233,0.003396,0.004819,0,0
LOT-028,LOT028-P073,8.9496,9.2399,9.4958,9.822,8.95,0.45,-0.0009,0.6442,1.2129,1.9378,0.012096,0.004042,0,0
LOT-028,LOT028-P074,9.8978,10.0913,10.3724,10.5894,8.95,0.45,2.1062,2.5362,3.1609,3.6431,0.008063,0.003459,0,0
LOT-028,LOT028-P075,8.8365,9.0525,9.2874,9.5612,8.95,0.45,-0.2522,0.2278,0.7498,1.3582,0.009,0.003533,0,0
LOT-028,LOT028-P076,8.4829,8.5602,8.9099,9.0139,8.95,0.45,-1.038,-0.8662,-0.0891,0.142,0.003221,0.003151,0,0
LOT-028,LOT028-P077,9.2476,9.3784,9.6337,9.9406,8.95,0.45,0.6613,0.952,1.5193,2.2013,0.00545,0.003904,0,0
LOT-028,LOT028-P078,8.6491,8.807,9.054,9.1214,8.95,0.45,-0.6687,-0.3178,0.2311,0.3809,0.006579,0.002183,0,0
LOT-028,LOT028-P079,8.6308,8.8963,9.1899,9.2975,8.95,0.45,-0.7093,-0.1193,0.5331,0.7722,0.011062,0.002786,0,0
LOT-028,LOT028-P080,8.2792,8.4856,8.6904,9.0271,8.95,0.45,-1.4907,-1.032,-0.5769,0.1713,0.0086,0.00376,0,0
LOT-028,LOT028-P081,9.1893,9.4069,9.4909,9.6601,8.95,0.45,0.5318,1.0153,1.202,1.578,0.009067,0.001758,0,0
LOT-028,LOT028-P082,8.9153,10.0717,14.1564,20.9308,8.95,0.45,-0.0771,2.4927,11.5698,26.624,0.048183,0.07541,0,1
LOT-028,LOT028-P083,8.7615,8.8041,9.1184,9.1439,8.95,0.45,-0.4189,-0.3242,0.3742,0.4309,0.001775,0.00236,0,0
LOT-028,LOT028-P084,9.3089,9.4646,9.6776,9.7457,8.95,0.45,0.7976,1.1436,1.6169,1.7682,0.006488,0.001952,0,0
LOT-028,LOT028-P085,9.0068,9.1655,9.3592,9.6021,8.95,0.45,0.1262,0.4789,0.9093,1.4491,0.006612,0.003032,0,0
LOT-028,LOT028-P086,9.6449,9.8692,10.1745,10.5196,8.95,0.45,1.5442,2.0427,2.7211,3.488,0.009346,0.004517,0,0
LOT-028,LOT028-P087,8.5698,8.7714,9.0013,9.1173,8.95,0.45,-0.8449,-0.3969,0.114,0.3718,0.0084,0.002402,0,0
LOT-028,LOT028-P088,8.393,8.6468,8.9557,9.1609,8.95,0.45,-1.2378,-0.6738,0.0127,0.4687,0.010575,0.00357,0,0
LOT-028,LOT028-P089,8.5715,8.6782,8.8826,9.0571,8.95,0.45,-0.8411,-0.604,-0.1498,0.238,0.004446,0.002631,0,0
LOT-028,LOT028-P090,8.4348,8.6099,8.8215,9.1104,8.95,0.45,-1.1449,-0.7558,-0.2856,0.3564,0.007296,0.003476,0,0
LOT-028,LOT028-P091,8.3714,8.5535,8.7319,8.8699,8.95,0.45,-1.2858,-0.8811,-0.4847,-0.178,0.007588,0.002197,0,0
LOT-028,LOT028-P092,9.5294,11.0836,14.9961,22.7706,8.95,0.45,1.2876,4.7413,13.4358,30.7124,0.064758,0.08116,0,1
LOT-028,LOT028-P093,9.2359,9.3767,9.6362,9.8524,8.95,0.45,0.6353,0.9482,1.5249,2.0053,0.005867,0.003303,0,0
LOT-028,LOT028-P094,9.3995,9.5455,9.7371,9.9615,8.95,0.45,0.9989,1.3233,1.7491,2.2478,0.006083,0.002889,0,0
LOT-028,LOT028-P095,41.9101,57.9842,75.9018,103.9758,8.95,0.45,73.2447,108.9649,148.7818,211.1684,0.669754,0.319386,1,1
LOT-028,LOT028-P096,9.0432,9.1609,9.2908,9.6216,8.95,0.45,0.2071,0.4687,0.7573,1.4924,0.004904,0.003199,0,0
LOT-028,LOT028-P097,9.2788,9.4903,9.5938,9.776,8.95,0.45,0.7307,1.2007,1.4307,1.8356,0.008812,0.001984,0,0
LOT-028,LOT028-P098,9.5363,9.6835,9.9672,10.2576,8.95,0.45,1.3029,1.63,2.2604,2.9058,0.006133,0.003987,0,0
LOT-028,LOT028-P099,9.1149,9.3864,9.698,9.9836,8.95,0.45,0.3664,0.9698,1.6622,2.2969,0.011312,0.004147,0,0
LOT-028,LOT028-P100,9.1695,9.2847,9.4303,9.5003,8.95,0.45,0.4878,0.7438,1.0673,1.2229,0.0048,0.001497,0,0
LOT-029,LOT029-P001,9.8119,10.0015,10.1249,10.2466,10.25,0.6,-0.7302,-0.4142,-0.2085,-0.0057,0.0079,0.001702,0,0
LOT-029,LOT029-P002,10.1864,10.4103,10.7382,10.9007,10.25,0.6,-0.106,0.2672,0.8137,1.0845,0.009329,0.003406,0,0
LOT-029,LOT029-P003,8.9647,9.1507,9.2873,9.4537,10.25,0.6,-2.1422,-1.8322,-1.6045,-1.3272,0.00775,0.002104,0,0
LOT-029,LOT029-P004,10.3853,10.5757,10.7281,10.96,10.25,0.6,0.2255,0.5428,0.7968,1.1833,0.007933,0.002669,0,0
LOT-029,LOT029-P005,9.5977,9.9216,10.0957,10.2487,10.25,0.6,-1.0872,-0.5473,-0.2572,-0.0022,0.013496,0.002272,0,0
LOT-029,LOT029-P006,10.7498,10.9262,11.1787,11.4241,10.25,0.6,0.833,1.127,1.5478,1.9568,0.00735,0.003458,0,0
LOT-029,LOT029-P007,9.3402,9.5224,9.6982,9.7048,10.25,0.6,-1.5163,-1.2127,-0.9197,-0.9087,0.007592,0.001267,0,0
LOT-029,LOT029-P008,11.3756,11.5729,11.8192,12.0381,10.25,0.6,1.876,2.2048,2.6153,2.9802,0.008221,0.003231,0,0
LOT-029,LOT029-P009,9.4597,11.1654,15.2206,23.659,10.25,0.6,-1.3172,1.5257,8.2843,22.3483,0.071071,0.086761,0,1
LOT-029,LOT029-P010,9.5309,9.7132,9.9964,10.222,10.25,0.6,-1.1985,-0.8947,-0.4227,-0.0467,0.007596,0.003533,0,0
LOT-029,LOT029-P011,10.0054,10.142,10.3239,10.4612,10.25,0.6,-0.4077,-0.18,0.1232,0.352,0.005692,0.002217,0,0
LOT-029,LOT029-P012,10.4702,10.5348,10.8513,11.0245,10.25,0.6,0.367,0.4747,1.0022,1.2908,0.002692,0.003401,0,0
LOT-029,LOT029-P013,9.0761,10.2488,14.9727,19.8426,10.25,0.6,-1.9565,-0.002,7.8712,15.9877,0.048862,0.066624,0,1
LOT-029,LOT029-P014,11.0198,11.1739,11.4135,11.6198,10.25,0.6,1.283,1.5398,1.9392,2.283,0.006421,0.003097,0,0
LOT-029,LOT029-P015,8.9422,9.0499,9.435,9.6859,10.25,0.6,-2.1797,-2.0002,-1.3583,-0.9402,0.004487,0.004417,0,0
LOT-029,LOT029-P016,9.473,9.6567,9.9158,10.1533,10.25,0.6,-1.295,-0.9888,-0.557,-0.1612,0.007654,0.003449,0,0
LOT-029,LOT029-P017,10.0046,10.1482,10.2547,10.3576,10.25,0.6,-0.409,-0.1697,0.0078,0.1793,0.005983,0.001454,0,0
LOT-029,LOT029-P018,10.189,10.3817,10.5201,10.6636,10.25,0.6,-0.1017,0.2195,0.4502,0.6893,0.008029,0.001958,0,0
LOT-029,LOT029-P019,11.1531,11.291,11.5015,11.7863,10.25,0.6,1.5052,1.735,2.0858,2.5605,0.005746,0.00344,0,0
LOT-029,LOT029-P020,10.2012,11.5562,16.2919,21.7519,10.25,0.6,-0.0813,2.177,10.0698,19.1698,0.056458,0.070803,0,1
LOT-029,LOT029-P021,11.6875,11.9204,12.0209,12.2737,10.25,0.6,2.3958,2.784,2.9515,3.3728,0.009704,0.002453,0,0
LOT-029,LOT029-P022,10.7471,10.9272,11.0624,11.1785,10.25,0.6,0.8285,1.1287,1.354,1.5475,0.007504,0.001745,0,0
LOT-029,LOT029-P023,11.0709,11.2365,11.4449,11.6029,10.25,0.6,1.3682,1.6442,1.9915,2.2548,0.0069,0.002544,0,0
LOT-029,LOT029-P024,10.01,10.1546,10.4393,10.7687,10.25,0.6,-0.4,-0.159,0.3155,0.8645,0.006025,0.004265,0,0
LOT-029,LOT029-P025,10.416,10.6494,10.8508,10.952,10.25,0.6,0.2767,0.6657,1.0013,1.17,0.009725,0.002101,0,0
LOT-029,LOT029-P026,11.1744,11.3517,11.7007,11.8117,10.25,0.6,1.5407,1.8362,2.4178,2.6028,0.007387,0.003194,0,0
LOT-029,LOT029-P027,9.7916,9.9998,10.3071,10.4849,10.25,0.6,-0.764,-0.417,0.0952,0.3915,0.008675,0.003369,0,0
LOT-029,LOT029-P028,11.2651,11.4301,11.6368,11.9445,10.25,0.6,1.6918,1.9668,2.3113,2.8242,0.006875,0.003572,0,0
LOT-029,LOT029-P029,10.0024,10.191,10.5092,10.7046,10.25,0.6,-0.4127,-0.0983,0.432,0.7577,0.007858,0.003567,0,0
LOT-029,LOT029-P030,9.8979,10.0652,10.3475,10.6002,10.25,0.6,-0.5868,-0.308,0.1625,0.5837,0.006971,0.003715,0,0
LOT-029,LOT029-P031,9.5996,9.7362,9.8788,9.9678,10.25,0.6,-1.084,-0.8563,-0.6187,-0.4703,0.005692,0.001608,0,0
LOT-029,LOT029-P032,9.868,10.1476,10.2416,10.3903,10.25,0.6,-0.6367,-0.1707,-0.014,0.2338,0.01165,0.001685,0,0
LOT-029,LOT029-P033,10.7143,10.9782,11.1896,11.395,10.25,0.6,0.7738,1.2137,1.566,1.9083,0.010996,0.002894,0,0
LOT-029,LOT029-P034,10.2693,10.4249,10.665,10.8566,10.25,0.6,0.0322,0.2915,0.6917,1.011,0.006483,0.002998,0,0
LOT-029,LOT029-P035,10.5018,10.65,10.7696,10.9431,10.25,0.6,0.4197,0.6667,0.866,1.1552,0.006175,0.002035,0,0
LOT-029,LOT029-P036,10.7232,10.9651,11.3054,11.4454,10.25,0.6,0.7887,1.1918,1.759,1.9923,0.010079,0.003335,0,0
LOT-029,LOT029-P037,11.2792,11.4684,11.7482,12.0409,10.25,0.6,1.7153,2.0307,2.497,2.9848,0.007883,0.003976,0,0
LOT-029,LOT029-P038,9.8299,10.0148,10.276,10.4015,10.25,0.6,-0.7002,-0.392,0.0433,0.2525,0.007704,0.002685,0,0
LOT-029,LOT029-P039,10.6725,10.8511,10.9837,11.283,10.25,0.6,0.7042,1.0018,1.2228,1.7217,0.007442,0.002999,0,0
LOT-029,LOT029-P040,9.2702,9.394,9.7121,10.0303,10.25,0.6,-1.633,-1.4267,-0.8965,-0.3662,0.005158,0.004419,0,0
LOT-029,LOT029-P041,10.854,11.027,11.2183,11.3633,10.25,0.6,1.0067,1.295,1.6138,1.8555,0.007208,0.002335,0,0
LOT-029,LOT029-P042,10.427,10.5907,10.9592,11.1177,10.25,0.6,0.295,0.5678,1.182,1.4462,0.006821,0.00366,0,0
LOT-029,LOT029-P043,10.3082,12.06,16.6021,22.9103,10.25,0.6,0.097,3.0167,10.5868,21.1005,0.072992,0.075349,0,1
LOT-029,LOT029-P044,10.588,10.7797,11.1171,11.4792,10.25,0.6,0.5633,0.8828,1.4452,2.0487,0.007988,0.004858,0,0
LOT-029,LOT029-P045,11.3593,11.5613,11.7497,11.9133,10.25,0.6,1.8488,2.1855,2.4995,2.7722,0.008417,0.002444,0,0
LOT-029,LOT029-P046,10.7995,10.9721,11.1461,11.2857,10.25,0.6,0.9158,1.2035,1.4935,1.7262,0.007192,0.002178,0,0
LOT-029,LOT029-P047,9.0227,9.1971,9.5735,9.6555,10.25,0.6,-2.0455,-1.7548,-1.1275,-0.9908,0.007267,0.003183,0,0
LOT-029,LOT029-P048,10.2785,10.4702,10.6973,10.9612,10.25,0.6,0.0475,0.367,0.7455,1.1853,0.007988,0.00341,0,0
LOT-029,LOT029-P049,9.9555,10.2013,10.5885,10.7459,10.25,0.6,-0.4908,-0.0812,0.5642,0.8265,0.010242,0.003782,0,0
LOT-029,LOT029-P050,11.11,12.3673,17.3506,24.8466,10.25,0.6,1.4333,3.5288,11.8343,24.3277,0.052388,0.086662,0,1
LOT-029,LOT029-P051,9.8439,10.0466,10.4252,10.6567,10.25,0.6,-0.6768,-0.339,0.292,0.6778,0.008446,0.004237,0,0
LOT-029,LOT029-P052,10.1537,10.3016,10.5402,10.8248,10.25,0.6,-0.1605,0.086,0.4837,0.958,0.006162,0.003633,0,0
LOT-029,LOT029-P053,9.6555,9.8715,10.1892,10.3935,10.25,0.6,-0.9908,-0.6308,-0.1013,0.2392,0.009,0.003625,0,0
LOT-029,LOT029-P054,9.9872,10.1064,10.371,10.4482,10.25,0.6,-0.438,-0.2393,0.2017,0.3303,0.004967,0.002374,0,0
LOT-029,LOT029-P055,10.0921,11.417,15.7602,24.1575,10.25,0.6,-0.2632,1.945,9.1837,23.1792,0.055204,0.088476,0,1
LOT-029,LOT029-P056,10.3368,10.469,10.7249,10.9608,10.25,0.6,0.1447,0.365,0.7915,1.1847,0.005508,0.003415,0,0
LOT-029,LOT029-P057,11.0085,11.2339,11.5897,11.6534,10.25,0.6,1.2642,1.6398,2.2328,2.339,0.009392,0.002913,0,0
LOT-029,LOT029-P058,10.8333,10.9705,11.0999,11.4219,10.25,0.6,0.9722,1.2008,1.4165,1.9532,0.005717,0.003135,0,0
LOT-029,LOT029-P059,9.2928,9.547,9.7233,9.9309,10.25,0.6,-1.5953,-1.1717,-0.8778,-0.5318,0.010592,0.002666,0,0
LOT-029,LOT029-P060,11.5579,11.7566,12.0772,12.2674,10.25,0.6,2.1798,2.511,3.0453,3.3623,0.008279,0.003547,0,0
LOT-029,LOT029-P061,9.4929,9.6382,9.8213,10.1195,10.25,0.6,-1.2618,-1.0197,-0.7145,-0.2175,0.006054,0.003342,0,0
LOT-029,LOT029-P062,11.9096,12.1287,12.4198,12.5816,10.25,0.6,2.766,3.1312,3.6163,3.886,0.009129,0.003145,0,0
LOT-029,LOT029-P063,10.5757,10.7229,11.0178,11.258,10.25,0.6,0.5428,0.7882,1.2797,1.68,0.006133,0.003716,0,0
LOT-029,LOT029-P064,10.0447,10.1419,10.3772,10.6446,10.25,0.6,-0.3422,-0.1802,0.212,0.6577,0.00405,0.003491,0,0
LOT-029,LOT029-P065,10.2873,10.4857,10.6358,10.8762,10.25,0.6,0.0622,0.3928,0.643,1.0437,0.008267,0.002712,0,0
LOT-029,LOT029-P066,10.9286,11.1449,11.6266,11.9282,10.25,0.6,1.131,1.4915,2.2943,2.797,0.009013,0.00544,0,0
LOT-029,LOT029-P067,11.5509,11.7057,11.9787,12.0772,10.25,0.6,2.1682,2.4262,2.8812,3.0453,0.00645,0.00258,0,0
LOT-029,LOT029-P068,10.4973,11.7309,16.9721,23.6996,10.25,0.6,0.4122,2.4682,11.2035,22.416,0.0514,0.083116,0,1
LOT-029,LOT029-P069,9.983,11.495,15.7535,22.7394,10.25,0.6,-0.445,2.075,9.1725,20.8157,0.063,0.078086,0,1
LOT-029,LOT029-P070,10.0297,10.2036,10.4514,10.5621,10.25,0.6,-0.3672,-0.0773,0.3357,0.5202,0.007246,0.00249,0,0
LOT-029,LOT029-P071,10.2239,10.4982,10.7542,11.0082,10.25,0.6,-0.0435,0.4137,0.8403,1.2637,0.011429,0.003542,0,0
LOT-029,LOT029-P072,10.8008,10.9741,11.3891,11.6043,10.25,0.6,0.918,1.2068,1.8985,2.2572,0.007221,0.004376,0,0
LOT-029,LOT029-P073,10.579,10.8786,11.1381,11.4426,10.25,0.6,0.5483,1.0477,1.4802,1.9877,0.012483,0.003917,0,0
LOT-029,LOT029-P074,10.4797,10.6465,10.9499,11.2092,10.25,0.6,0.3828,0.6608,1.1665,1.5987,0.00695,0.003908,0,0
LOT-029,LOT029-P075,10.0899,10.3695,10.6373,10.5601,10.25,0.6,-0.2668,0.1992,0.6455,0.5168,0.01165,0.001324,0,0
LOT-029,LOT029-P076,10.6642,10.7473,11.0535,11.281,10.25,0.6,0.6903,0.8288,1.3392,1.7183,0.003462,0.003706,0,0
LOT-029,LOT029-P077,10.3998,10.6722,10.9156,11.0011,10.25,0.6,0.2497,0.7037,1.1093,1.2518,0.01135,0.002284,0,0
LOT-029,LOT029-P078,11.1649,11.4163,11.6116,11.8345,10.25,0.6,1.5248,1.9438,2.2693,2.6408,0.010475,0.002904,0,0
LOT-029,LOT029-P079,10.9593,11.2916,11.5115,11.7386,10.25,0.6,1.1822,1.736,2.1025,2.481,0.013846,0.003104,0,0
LOT-029,LOT029-P080,10.8534,10.9876,11.2528,11.4395,10.25,0.6,1.0057,1.2293,1.6713,1.9825,0.005592,0.003138,0,0
LOT-029,LOT029-P081,9.8101,9.9595,10.2214,10.3882,10.25,0.6,-0.7332,-0.4842,-0.0477,0.2303,0.006225,0.002977,0,0
LOT-029,LOT029-P082,10.613,10.7093,11.0116,11.1816,10.25,0.6,0.605,0.7655,1.2693,1.5527,0.004013,0.00328,0,0
LOT-029,LOT029-P083,10.05,10.2,10.3671,10.6232,10.25,0.6,-0.3333,-0.0833,0.1952,0.622,0.00625,0.002939,0,0
LOT-029,LOT029-P084,43.9893,58.8395,84.7278,114.6992,10.25,0.6,56.2322,80.9825,124.1297,174.082,0.618758,0.387915,1,1
LOT-029,LOT029-P085,10.5774,10.7902,11.067,11.2304,10.25,0.6,0.5457,0.9003,1.3617,1.634,0.008867,0.003057,0,0
LOT-029,LOT029-P086,10.9821,11.1479,11.3003,11.4461,10.25,0.6,1.2202,1.4965,1.7505,1.9935,0.006908,0.002071,0,0
LOT-029,LOT029-P087,10.0981,11.4784,16.643,22.9697,10.25,0.6,-0.2532,2.0473,10.655,21.1995,0.057513,0.079801,0,1
LOT-029,LOT029-P088,10.3535,10.5725,10.7548,10.9014,10.25,0.6,0.1725,0.5375,0.8413,1.0857,0.009125,0.002284,0,0
LOT-029,LOT029-P089,9.9514,10.2493,10.5042,10.7501,10.25,0.6,-0.4977,-0.0012,0.4237,0.8335,0.012413,0.003478,0,0
LOT-029,LOT029-P090,9.4709,9.6801,9.9222,10.2067,10.25,0.6,-1.2985,-0.9498,-0.5463,-0.0722,0.008717,0.003657,0,0
LOT-029,LOT029-P091,10.7096,10.8388,11.1606,11.3995,10.25,0.6,0.766,0.9813,1.5177,1.9158,0.005383,0.003894,0,0
LOT-029,LOT029-P092,10.752,10.9635,11.2612,11.5104,10.25,0.6,0.8367,1.1892,1.6853,2.1007,0.008812,0.003798,0,0
LOT-029,LOT029-P093,9.7197,9.8674,10.1216,10.5978,10.25,0.6,-0.8838,-0.6377,-0.214,0.5797,0.006154,0.005072,0,0
LOT-029,LOT029-P094,9.7373,9.9967,10.2592,10.5803,10.25,0.6,-0.8545,-0.4222,0.0153,0.5505,0.010808,0.004053,0,0
LOT-029,LOT029-P095,10.5488,10.6732,10.8702,11.0642,10.25,0.6,0.498,0.7053,1.0337,1.357,0.005183,0.002715,0,0
LOT-029,LOT029-P096,40.23,54.2619,74.586,98.1947,10.25,0.6,49.9667,73.3532,107.2267,146.5745,0.584662,0.305089,1,1
LOT-029,LOT029-P097,10.2309,10.4292,10.7361,10.7822,10.25,0.6,-0.0318,0.2987,0.8102,0.887,0.008262,0.002451,0,0
LOT-029,LOT029-P098,9.8708,10.0947,10.4092,10.5192,10.25,0.6,-0.632,-0.2588,0.2653,0.4487,0.009329,0.002948,0,0
LOT-029,LOT029-P099,10.5505,10.6863,10.9073,11.0136,10.25,0.6,0.5008,0.7272,1.0955,1.2727,0.005658,0.002273,0,0
LOT-029,LOT029-P100,10.3233,10.4781,10.7514,11.08,10.25,0.6,0.1222,0.3802,0.8357,1.3833,0.00645,0.00418,0,0
